Address,City,State,Zipcode,Price,Bedrooms,Bathrooms,Living Area,Lot Area,Type
1389 Example St,Houston,TX,77000,377500,3,2.0,1746,0.3418732782369146,SINGLE_FAMILY
1390 Example St,Houston,TX,77000,131000,3,1.0,1218,0.13774104683195593,SINGLE_FAMILY
1391 Example St,Houston,TX,77000,235000,3,2.0,1525,0.20890725436179983,SINGLE_FAMILY
1392 Example St,Houston,TX,77000,124000,4,2.0,1584,0.20532598714416897,MULTI_FAMILY
1393 Example St,Houston,TX,77000,123000,3,1.0,900,0.17993572084481174,SINGLE_FAMILY
1394 Example St,Houston,TX,77000,163000,3,2.0,1912,0.24793388429752067,MULTI_FAMILY
1395 Example St,Houston,TX,77000,246578,2,2.0,1500,0.09286042240587696,TOWNHOUSE
1396 Example St,Houston,TX,77000,281213,4,2.5,2482,0.2907483930211203,SINGLE_FAMILY
1397 Example St,Houston,TX,77000,160000,3,1.0,1687,1.3131313131313131,SINGLE_FAMILY
1398 Example St,Houston,TX,77000,137500,4,1.5,1513,0.14049586776859505,SINGLE_FAMILY
1399 Example St,Houston,TX,77000,138000,3,1.5,1904,0.1652892561983471,SINGLE_FAMILY
1400 Example St,Houston,TX,77000,137450,3,2.5,1608,0.14166666666666666,SINGLE_FAMILY
1401 Example St,Houston,TX,77000,120000,3,1.0,1158,0.13774104683195593,SINGLE_FAMILY
1402 Example St,Houston,TX,77000,193000,3,2.5,1593,0.17022497704315886,SINGLE_FAMILY
1403 Example St,Houston,TX,77000,193879,2,2.0,1294,0.15523415977961433,SINGLE_FAMILY
1404 Example St,Houston,TX,77000,282922,3,2.0,1464,0.3502295684113866,SINGLE_FAMILY
1405 Example St,Houston,TX,77000,105000,3,1.0,1214,0.23898071625344353,SINGLE_FAMILY
1406 Example St,Houston,TX,77000,275000,2,2.0,1646,0.0882001836547291,TOWNHOUSE
1407 Example St,Houston,TX,77000,133000,2,1.0,768,0.19387052341597796,SINGLE_FAMILY
1408 Example St,Houston,TX,77000,112000,3,1.0,833,0.20156106519742883,SINGLE_FAMILY
1409 Example St,Houston,TX,77000,125500,3,1.0,1363,0.17768595041322313,SINGLE_FAMILY
1410 Example St,Houston,TX,77000,215000,3,2.5,2093,0.4716253443526171,SINGLE_FAMILY
1411 Example St,Houston,TX,77000,230000,3,2.5,1840,0.28512396694214875,SINGLE_FAMILY
1412 Example St,Houston,TX,77000,140000,3,1.5,1668,0.22038567493112948,SINGLE_FAMILY
1413 Example St,Houston,TX,77000,90000,2,2.0,1040,0.1652892561983471,MULTI_FAMILY
1414 Example St,Houston,TX,77000,257000,2,2.0,1844,0.2523875114784206,SINGLE_FAMILY
1415 Example St,Houston,TX,77000,207000,4,1.5,1848,0.2996556473829201,SINGLE_FAMILY
1416 Example St,Houston,TX,77000,175900,1,2.0,1569,0.08344811753902663,TOWNHOUSE
1417 Example St,Houston,TX,77000,122500,4,2.0,2290,0.2603305785123967,MULTI_FAMILY
1418 Example St,Houston,TX,77000,340000,3,2.5,2450,0.3798209366391185,SINGLE_FAMILY
1419 Example St,Houston,TX,77000,124000,3,1.5,1144,0.2112947658402204,SINGLE_FAMILY
1420 Example St,Houston,TX,77000,223000,3,2.0,1844,0.3760560146923783,SINGLE_FAMILY
1421 Example St,Houston,TX,77000,179900,3,2.5,1416,0.26859504132231404,SINGLE_FAMILY
1422 Example St,Houston,TX,77000,127500,2,2.0,1069,0.09281450872359963,TOWNHOUSE
1423 Example St,Houston,TX,77000,136500,1,1.0,848,0.10181359044995408,TOWNHOUSE
1424 Example St,Houston,TX,77000,274970,4,2.0,2201,0.45202020202020204,SINGLE_FAMILY
1425 Example St,Houston,TX,77000,144000,2,1.0,1344,0.21815886134067952,SINGLE_FAMILY
1426 Example St,Houston,TX,77000,142000,3,1.0,1252,0.24612029384756656,SINGLE_FAMILY
1427 Example St,Houston,TX,77000,271000,3,2.5,2127,0.2512396694214876,SINGLE_FAMILY
1428 Example St,Houston,TX,77000,140000,3,1.5,1558,0.25091827364554636,SINGLE_FAMILY
1429 Example St,Houston,TX,77000,119000,2,1.0,804,0.1652892561983471,SINGLE_FAMILY
1430 Example St,Houston,TX,77000,182900,3,2.0,1440,0.28801652892561985,SINGLE_FAMILY
1431 Example St,Houston,TX,77000,192140,4,2.5,1838,0.5034435261707989,SINGLE_FAMILY
1432 Example St,Houston,TX,77000,143750,2,2.0,958,0.11313131313131314,TOWNHOUSE
1433 Example St,Houston,TX,77000,64500,4,2.0,968,0.24793388429752067,SINGLE_FAMILY
1434 Example St,Houston,TX,77000,186500,3,2.5,1792,0.2355601469237833,SINGLE_FAMILY
1435 Example St,Houston,TX,77000,160000,3,2.0,1126,0.39944903581267216,SINGLE_FAMILY
1436 Example St,Houston,TX,77000,174000,3,1.5,1537,0.1928374655647383,SINGLE_FAMILY
1437 Example St,Houston,TX,77000,120500,3,1.0,864,0.2066115702479339,SINGLE_FAMILY
1438 Example St,Houston,TX,77000,394617,2,2.0,1932,0.28567493112947656,SINGLE_FAMILY
1439 Example St,Houston,TX,77000,149700,2,1.0,1236,0.1700413223140496,SINGLE_FAMILY
1440 Example St,Houston,TX,77000,197000,3,2.5,1725,0.26593204775022955,SINGLE_FAMILY
1441 Example St,Houston,TX,77000,191000,3,2.0,2555,0.26460055096418733,SINGLE_FAMILY
1442 Example St,Houston,TX,77000,149300,1,1.0,848,0.10160697887970616,TOWNHOUSE
1443 Example St,Houston,TX,77000,310000,3,2.5,2007,0.2525941230486685,SINGLE_FAMILY
1444 Example St,Houston,TX,77000,121000,2,1.0,952,0.2032598714416896,SINGLE_FAMILY
1445 Example St,Houston,TX,77000,179600,3,2.0,1422,0.19513314967860423,SINGLE_FAMILY
1446 Example St,Houston,TX,77000,129000,3,1.0,913,0.1928374655647383,SINGLE_FAMILY
1447 Example St,Houston,TX,77000,157900,3,1.0,1188,0.6001377410468319,SINGLE_FAMILY
1448 Example St,Houston,TX,77000,240000,3,2.5,2090,0.2295684113865932,SINGLE_FAMILY
1449 Example St,Houston,TX,77000,112000,2,1.5,1346,0.27013314967860425,SINGLE_FAMILY
1450 Example St,Houston,TX,77000,92000,1,1.0,630,0.03519283746556474,TOWNHOUSE
1451 Example St,Houston,TX,77000,136000,4,3.0,1792,0.2066115702479339,MULTI_FAMILY
1452 Example St,Houston,TX,77000,287090,3,2.0,1578,0.21262626262626264,SINGLE_FAMILY
1453 Example St,Houston,TX,77000,145000,2,1.0,1072,0.08436639118457301,TOWNHOUSE
1454 Example St,Houston,TX,77000,84500,3,1.0,1140,0.3952479338842975,SINGLE_FAMILY
1455 Example St,Houston,TX,77000,185000,2,2.0,1221,0.1721763085399449,SINGLE_FAMILY
1456 Example St,Houston,TX,77000,175000,3,2.5,1647,0.18174931129476585,SINGLE_FAMILY
1457 Example St,Houston,TX,77000,210000,3,2.0,2073,0.30245638200183655,SINGLE_FAMILY
1458 Example St,Houston,TX,77000,266500,4,2.0,2340,0.20757575757575758,SINGLE_FAMILY
1459 Example St,Houston,TX,77000,142125,2,1.0,1078,0.22307162534435263,SINGLE_FAMILY
1460 Example St,Houston,TX,77000,147500,3,1.5,1256,0.22812213039485768,SINGLE_FAMILY

